Manikin #3.4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interval (sec),60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Runtime,Bodysegments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,All,,,,,,,,Group A,,,,,,,,Group B,,,,,,,,L. foot,,,,R. foot,,,,L. foreleg,,,,R. foreleg,,,,L. front thigh,,,,R. front thigh,,,,L. Back thigh,,,,R. Back thigh,,,,Pelvis,,,,Back side,,,,Head,,,,Crown,,,,L. Hand,,,,R. Hand,,,,L. Forearm,,,,R. Forearm,,,,L. Upper arm,,,,R. Upper arm,,,,Chest Left,,,,Chest Right,,,,Back Left,,,,Back Right,,,,Stability
24/02/2025 15:43,540,34,89.5,,34,3,99.2,31.2,34,34,88.9,,34,3,99.2,31.2,34,34,63,,34,3,99.2,31.2,34,34,65.8,,34,34,60.8,,34,34,90.3,,34,34,92.2,,34,34,111.1,,34,34,98.9,,34,34,100.6,,34,34,95.6,,34,34,63,,34,34,85,,34,34,28.1,,34,34,139.2,,34,34.2,174,,34.3,34,134.9,,34,34,120.3,,34,34,125,,34,34,101.6,,34,34,78.4,,34,34,63.2,,34,34,57.2,,34,34,90.4,,34,34,68.8,,34,0.3
24/02/2025 15:44,600,34,89.3,,34,3,99.2,31.2,34,34,89,,34,3,99.2,31.2,34,34,62,,34,3,99.2,31.2,34,34,64.8,,34,34,61.8,,34,34,91.4,,34,34,91.9,,34,34,110.7,,34,34,99.8,,34,34,102.8,,34,34,98,,34,34,62,,34,34,84.5,,34,34,26.9,,34,34,140,,34,34,158.8,,34,34,136.6,,34,34,114.2,,34,34,125.3,,34,34,101.2,,34,34,79.4,,34,34,62.6,,34,34,58.2,,34,34,90.9,,34,34,70.3,,34,0.3
24/02/2025 15:45,660,34,89.6,,34,3,99.2,31.2,34,34,88.5,,34,3,99.2,31.2,34,34,62.4,,34,3,99.2,31.2,34,34,64.1,,34,34,61,,34,34,89.8,,34,34,92,,34,34,111,,34,34,100.7,,34,34,103.9,,34,34,98.4,,34,34,62.4,,34,34,83.6,,34,34,28.7,,34,34,137.6,,34,34,159.4,,34,34,135.5,,34,34,117.4,,34,34,130.1,,34,34,100.8,,34,34,79.6,,34,34,63,,34,34,59.8,,34,34,90.5,,34,34,69.2,,34,0.8
24/02/2025 15:46,720,34,88.6,,34,3,99.2,31.2,34,34,89.9,,34,3,99.2,31.2,34,34,64.6,,34,3,99.2,31.2,34,34,65.9,,34,34,62.4,,34,34,91.9,,34,34,93.5,,34,34,111.3,,34,34,100.7,,34,34,99.3,,34,34,95.9,,34,34,64.6,,34,34,85.1,,34,34,26.4,,34,34,136.2,,34,34,146.6,,34,34,140.4,,34,34,103.9,,34,34,122.6,,34,34,101.3,,34,34,81.3,,34,34,62.5,,34,34,57.8,,34,34,89.3,,34,34,69.4,,34,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
