,,All,,,,,,,,Group A,,,,,,,,Group B,,,,,,,,L. foot,,,,R. foot,,,,L. foreleg,,,,R. foreleg,,,,L. front thigh,,,,R. front thigh,,,,L. Back thigh,,,,R. Back thigh,,,,Pelvis,,,,Back side,,,,Head,,,,Crown,,,,L. Hand,,,,R. Hand,,,,L. Forearm,,,,R. Forearm,,,,L. Upper arm,,,,R. Upper arm,,,,Chest Left,,,,Chest Right,,,,Back Left,,,,Back Right,,,,Stability
,(sec),T (degC),P (W/m²),Clo (clo),Teq (degC),PMV,PPD (%),SET* (degC),ET* (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),PMV,PPD (%),SET* (degC),ET* (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),PMV,PPD (%),SET* (degC),ET* (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),
22/02/2025 17:29,540,34,88.8,,34,3,99.2,31.2,34,34,85.2,,34,3,99.2,31.2,34,34,55.9,,34,3,99.2,31.2,34,34,63.9,,34,34,62.7,,34,34,90.9,,34,34,95.3,,34,34,91.2,,34,34,96.9,,34,34,100,,34,34,98.3,,34,34,55.9,,34,34,95.6,,34,34,42.2,,34,34,132,,34,34,159.7,,34,34,142.1,,34,34,111.2,,34,34,126.5,,34,34,85.4,,34,34,93.8,,34,34,44.9,,34,34,45.3,,34,34,95.2,,34,34,85.8,,34,0.6
22/02/2025 17:30,600,34,87.5,,34,3,99.2,31.2,34,34,84.6,,34,3,99.2,31.2,34,34,55,,34,3,99.2,31.2,34,34,63.2,,34,34,63.3,,34,34,90.1,,34,34,94,,34,34,91.2,,34,34,93.9,,34,34,101.1,,34,34,97.5,,34,34,55,,34,34,93.9,,34,34,41.5,,34,34,134.6,,34,34,146.8,,34,34,132.2,,34,34,100.3,,34,34,125.2,,34,34,85,,34,34,93.9,,34,34,45.6,,34,34,46.5,,34,34,94.7,,34,34,85.1,,34,0.6
22/02/2025 17:31,660,34,88.5,,34,3,99.2,31.2,34,34,86.1,,34,3,99.2,31.2,34,34,56.6,,34,3,99.2,31.2,34,34,63.2,,34,34,63.3,,34,34,91.5,,34,34,97.9,,34,34,91.8,,34,34,96.6,,34,34,101,,34,34,98.5,,34,34,56.6,,34,34,97.8,,34,34,42,,34,34,135.5,,34,34,150.2,,34,34,135.2,,34,34,97.5,,34,34,121.9,,34,34,83.8,,34,34,92.3,,34,34,45.3,,34,34,45.7,,34,34,98.8,,34,34,85.9,,34,0.5
22/02/2025 17:32,720,34,88.6,,34,3,99.2,31.2,34,34,84.7,,34,3,99.2,31.2,34,34,55.9,,34,3,99.2,31.2,34,34,63.7,,34,34,63.2,,34,34,88.3,,34,34,95.5,,34,34,91.8,,34,34,97.9,,34,34,98.7,,34,34,99.8,,34,34,55.9,,34,34,97.5,,34,34,43.5,,34,34,135.6,,34,34,159,,34,34,139.2,,34,34,95.7,,34,34,125.9,,34,34,84.2,,34,34,94.8,,34,34,45.5,,34,34,45.3,,34,34,96.4,,34,34,85.3,,34,0.1
22/02/2025 17:33,780,34,89.1,,34,3,99.2,31.2,34,34,86,,34,3,99.2,31.2,34,34,57.3,,34,3,99.2,31.2,34,34,66.4,,34,34,65.2,,34,34,91.2,,34,34,94.9,,34,34,92.5,,34,34,96.2,,34,34,100.4,,34,34,97.8,,34,34,57.3,,34,34,96.9,,34,34,45.3,,34,34,135.2,,34,34,152.1,,34,34,134.9,,34,34,106.4,,34,34,126.1,,34,34,84.8,,34,34,95.9,,34,34,45.6,,34,34,45.4,,34,34,98.2,,34,34,86,,34,0.5
22/02/2025 17:34,840,34,88.9,,34,3,99.2,31.2,34,34,85.4,,34,3,99.2,31.2,34,34,56.8,,34,3,99.2,31.2,34,34,62.5,,34,34,63.6,,34,34,89.1,,34,34,97,,34,34,92.6,,34,34,99.1,,34,34,100.1,,34,34,98.2,,34,34,56.8,,34,34,98.6,,34,34,45.5,,34,34,133.1,,34,34,153,,34,34,148.1,,34,34,93.8,,34,34,132.1,,34,34,82.4,,34,34,92.2,,34,34,44.5,,34,34,46.1,,34,34,95,,34,34,86.1,,34,0.2
22/02/2025 17:35,900,34,88.4,,34,3,99.2,31.2,34,34,84.8,,34,3,99.2,31.2,34,34,56.5,,34,3,99.2,31.2,34,34,66.4,,34,34,64.7,,34,34,89.2,,34,34,92.2,,34,34,92.7,,34,34,96.4,,34,34,99.1,,34,34,97.5,,34,34,56.5,,34,34,95.2,,34,34,44.3,,34,34,132.7,,34,34,147.3,,34,34,146,,34,34,97.8,,34,34,131,,34,34,83.2,,34,34,94.1,,34,34,45.5,,34,34,47.1,,34,34,98,,34,34,84.6,,34,0
22/02/2025 17:36,960,34,88.4,,34,3,99.2,31.2,34,34,86.1,,34,3,99.2,31.2,34,34,56.2,,34,3,99.2,31.2,34,34,64.2,,34,34,64.7,,34,34,91.5,,34,34,95.9,,34,34,92.8,,34,34,94.8,,34,34,99.6,,34,34,99.4,,34,34,56.2,,34,34,96.1,,34,34,42.4,,34,34,132.4,,34,34,155,,34,34,139.9,,34,34,100,,34,34,126.3,,34,34,83,,34,34,92.8,,34,34,45.5,,34,34,47.1,,34,34,96.1,,34,34,84,,34,0.9
22/02/2025 17:37,1020,34,88.8,,34,3,99.2,31.2,34,34,86.2,,34,3,99.2,31.2,34,34,55.4,,34,3,99.2,31.2,34,34,63.9,,34,34,66.5,,34,34,90.6,,34,34,95.9,,34,34,93.2,,34,34,97.1,,34,34,98.9,,34,34,99,,34,34,55.4,,34,34,96.3,,34,34,41,,34,34,132.9,,34,34,157,,34,34,140.9,,34,34,100,,34,34,128.9,,34,34,82.7,,34,34,95.1,,34,34,44.6,,34,34,47.5,,34,34,96.8,,34,34,86.1,,34,0.5
22/02/2025 17:38,1080,34,87.3,,34,3,99.2,31.2,34,34,82.2,,34,3,99.2,31.2,34,34,57.3,,34,3,99.2,31.2,34,34,44.7,,34,34,63.3,,34,34,89.5,,34,34,93.4,,34,34,92.5,,34,34,96.2,,34,34,98,,34,34,97,,34,34,57.3,,34,34,96.5,,34,34,42,,34,34,131,,34,34,159.1,,34,34,136.8,,34,34,102,,34,34,124.7,,34,34,85,,34,34,92.7,,34,34,45.2,,34,34,43.6,,34,34,95.1,,34,34,85.6,,34,0.8
22/02/2025 17:39,1140,34,87.9,,34,3,99.2,31.2,34,34,85.4,,34,3,99.2,31.2,34,34,53,,34,3,99.2,31.2,34,34,64.3,,34,34,64,,34,34,90.6,,34,34,94.6,,34,34,92.3,,34,34,94.4,,34,34,98.9,,34,34,98.9,,34,34,53,,34,34,97.7,,34,34,41.8,,34,34,132.7,,34,34,149.1,,34,34,135,,34,34,103.8,,34,34,123.7,,34,34,85.8,,34,34,92.7,,34,34,44.8,,34,34,46.2,,34,34,96.1,,34,34,83.3,,34,0.7
22/02/2025 17:40,1200,34,87.7,,34,3,99.2,31.2,34,34,85.2,,34,3,99.2,31.2,34,34,56.5,,34,3,99.2,31.2,34,34,62.8,,34,34,64.4,,34,34,91.5,,34,34,93.5,,34,34,92.2,,34,34,97.4,,34,34,99.4,,34,34,96.7,,34,34,56.5,,34,34,96.1,,34,34,39.8,,34,34,131.7,,34,34,147.5,,34,34,142.4,,34,34,100.3,,34,34,124.4,,34,34,84.8,,34,34,91.2,,34,34,45.9,,34,34,45.5,,34,34,95,,34,34,83.6,,34,0.6
