,,All,,,,,,,,Group A,,,,,,,,Group B,,,,,,,,L. foot,,,,R. foot,,,,L. foreleg,,,,R. foreleg,,,,L. front thigh,,,,R. front thigh,,,,L. Back thigh,,,,R. Back thigh,,,,Pelvis,,,,Back side,,,,Head,,,,Crown,,,,L. Hand,,,,R. Hand,,,,L. Forearm,,,,R. Forearm,,,,L. Upper arm,,,,R. Upper arm,,,,Chest Left,,,,Chest Right,,,,Back Left,,,,Back Right,,,,Stability
,(sec),T (degC),P (W/m²),Clo (clo),Teq (degC),PMV,PPD (%),SET* (degC),ET* (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),PMV,PPD (%),SET* (degC),ET* (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),PMV,PPD (%),SET* (degC),ET* (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),
04/03/2025 16:03,15302,34.6,38.6,,34.6,3.4,99.9,31.9,34.6,36.4,41,,36.4,4.5,100,34.2,36.4,34,15.3,,34,3,99.2,31.2,34,44.1,0,,44.1,43,0,,43,34,61.6,,34,34,60.2,,34,34,41.6,,34,34,55.3,,34,34,65.8,,34,34,76.1,,34,34,15.3,,34,34,28.3,,34,34,19.3,,34,34,51.5,,34,34,71.7,,34,34,76.2,,34,34,37.7,,34,34,36.9,,34,34,28.2,,34,34,28.9,,34,34,13.4,,34,34,15.6,,34,34,20.3,,34,34,22.4,,34,0.3
04/03/2025 16:04,15362,34.6,38.5,,34.6,3.4,99.9,31.9,34.6,36.5,41,,36.5,4.5,100,34.2,36.5,34,14.4,,34,3,99.2,31.2,34,44.4,0,,44.4,43.3,0,,43.3,34,62,,34,34,60,,34,34,41.6,,34,34,54.5,,34,34,64.8,,34,34,73.7,,34,34,14.4,,34,34,29.4,,34,34,18.5,,34,34,52.2,,34,34,68.7,,34,34,77.4,,34,34,38,,34,34,36.5,,34,34,28.2,,34,34,31.5,,34,34,13.4,,34,34,14.7,,34,34,22,,34,34,22.4,,34,0
04/03/2025 16:05,15422,34.6,37.8,,34.6,3.4,99.9,31.9,34.6,36.6,41,,36.5,4.6,100,34.3,36.5,34,16.3,,34,3,99.2,31.2,34,44.7,0,,44.7,43.6,0,,43.6,34,60.3,,34,34,61.4,,34,34,41.6,,34,34,53.8,,34,34,65.4,,34,34,75.1,,34,34,16.3,,34,34,26.9,,34,34,7,,34,34,49.3,,34,34,71.4,,34,34,78.5,,34,34,37,,34,34,36.3,,34,34,29.8,,34,34,29.9,,34,34,13.9,,34,34,16,,34,34,21.6,,34,34,22.9,,34,1.9
04/03/2025 16:06,15482,34.6,38.4,,34.6,3.4,99.9,31.9,34.6,36.6,40.5,,36.6,4.6,100,34.4,36.6,34,13.3,,34,3,99.2,31.2,34,45,0,,44.9,43.8,0,,43.8,34,59.8,,34,34,59.9,,34,34,41.6,,34,34,53.2,,34,34,65.4,,34,34,72.7,,34,34,13.3,,34,34,26.9,,34,34,19.9,,34,34,50.9,,34,34,73,,34,34,79.6,,34,34,38.6,,34,34,36.5,,34,34,28.2,,34,34,31.4,,34,34,14.3,,34,34,15.4,,34,34,22.8,,34,34,22.5,,34,0.2
04/03/2025 16:07,15542,34.7,38.3,,34.7,3.4,99.9,32,34.7,36.7,40.6,,36.7,4.6,100,34.5,36.7,34,13.5,,34,3,99.2,31.2,34,45.2,0,,45.2,44,0,,44,34,59.5,,34,34,60.7,,34,34,41.6,,34,34,54.8,,34,34,65.1,,34,34,74,,34,34,13.5,,34,34,28.4,,34,34,19.4,,34,34,50.7,,34,34,68.3,,34,34,79.6,,34,34,38.6,,34,34,37.5,,34,34,28.4,,34,34,30.4,,34,34,13.5,,34,34,15.1,,34,34,21.3,,34,34,21.2,,34,0.3
04/03/2025 16:08,15602,34.7,38.2,,34.7,3.4,99.9,32,34.7,36.7,40.4,,36.7,4.7,100,34.6,36.7,34,15.1,,34,3,99.2,31.2,34,45.5,0,,45.5,44.3,0,,44.3,34,59.4,,34,34,60.2,,34,34,41.6,,34,34,52.8,,34,34,63.8,,34,34,73.3,,34,34,15.1,,34,34,27.5,,34,34,19.1,,34,34,50.1,,34,34,74.2,,34,34,78.3,,34,34,38.9,,34,34,36.6,,34,34,29.8,,34,34,30.4,,34,34,13.4,,34,34,15.8,,34,34,21.5,,34,34,21.3,,34,0
04/03/2025 16:09,15662,34.7,37.9,,34.7,3.4,99.9,32,34.7,36.8,40,,36.8,4.7,100,34.7,36.8,34,14,,34,3,99.2,31.2,34,45.8,0,,45.7,44.5,0,,44.5,34,59.3,,34,34,58.6,,34,34,41.6,,34,34,53.8,,34,34,61.9,,34,34,71.7,,34,34,14,,34,34,27.8,,34,34,18.7,,34,34,54.9,,34,34,71.5,,34,34,77.2,,34,34,38.5,,34,34,37.2,,34,34,28.6,,34,34,29.6,,34,34,13.9,,34,34,14.9,,34,34,21,,34,34,21.9,,34,0.6
04/03/2025 16:10,15722,34.7,38.2,,34.7,3.4,99.9,32,34.7,36.9,40.3,,36.9,4.7,100,34.7,36.9,34,15.5,,34,3,99.2,31.2,34,46,0,,46,44.7,0,,44.7,34,59.4,,34,34,59.6,,34,34,41.6,,34,34,54.7,,34,34,62.7,,34,34,72.9,,34,34,15.5,,34,34,27.4,,34,34,19.6,,34,34,50,,34,34,70.2,,34,34,79.9,,34,34,37.4,,34,34,36.3,,34,34,26.5,,34,34,29.5,,34,34,13.9,,34,34,15.1,,34,34,22.6,,34,34,25.9,,34,0.1
04/03/2025 16:11,15782,34.7,37.7,,34.7,3.4,99.9,32,34.7,36.9,39.8,,36.9,4.8,100,34.8,36.9,34,15.4,,34,3,99.2,31.2,34,46.2,0,,46.2,44.9,0,,44.9,34,58.5,,34,34,58.7,,34,34,41.6,,34,34,53.6,,34,34,64.7,,34,34,71.7,,34,34,15.4,,34,34,27.3,,34,34,18.9,,34,34,51.2,,34,34,65.2,,34,34,79.1,,34,34,37.9,,34,34,36.4,,34,34,27.9,,34,34,29.8,,34,34,13.4,,34,34,15.8,,34,34,21.7,,34,34,20.6,,34,0
04/03/2025 16:12,15842,34.7,37.9,,34.7,3.5,99.9,32.1,34.7,37,40.9,,37,4.8,100,34.9,37,34,12.2,,34,3,99.2,31.2,34,46.5,0,,46.4,45.1,0,,45.1,34,58.5,,34,34,60.2,,34,34,44.6,,34,34,53.4,,34,34,65.2,,34,34,75.3,,34,34,12.2,,34,34,27.7,,34,34,17.7,,34,34,49.3,,34,34,64.6,,34,34,79.6,,34,34,35.8,,34,34,36.9,,34,34,28.3,,34,34,28.8,,34,34,14.4,,34,34,15.3,,34,34,20.7,,34,34,20.3,,34,0.5
04/03/2025 16:13,15902,34.7,38.1,,34.7,3.5,99.9,32.1,34.7,37,39.5,,37,4.8,100,34.9,37,34,17.1,,34,3,99.2,31.2,34,46.7,0,,46.7,45.3,0,,45.3,34,57.2,,34,34,57.1,,34,34,43.4,,34,34,52.5,,34,34,66.1,,34,34,75.1,,34,34,17.1,,34,34,26.9,,34,34,18.2,,34,34,51.5,,34,34,72.3,,34,34,78.3,,34,34,36.7,,34,34,36.3,,34,34,28.1,,34,34,30.8,,34,34,13.2,,34,34,16,,34,34,21.9,,34,34,21.9,,34,0.7
04/03/2025 16:14,15962,34.7,37.8,,34.7,3.5,99.9,32.1,34.7,37.1,40.1,,37.1,4.9,100,35,37.1,34,14.4,,34,3,99.2,31.2,34,46.9,0,,46.9,45.5,0,,45.5,34,59,,34,34,56.5,,34,34,44.4,,34,34,55.4,,34,34,64.2,,34,34,72.3,,34,34,14.4,,34,34,27.7,,34,34,19.3,,34,34,50.8,,34,34,66.4,,34,34,76.9,,34,34,36.8,,34,34,36.3,,34,34,27.7,,34,34,29.2,,34,34,14.2,,34,34,16.3,,34,34,20.4,,34,34,21.5,,34,0.4
04/03/2025 16:15,16022,34.8,35.1,,34.8,3.5,99.9,32.1,34.8,37.1,39,,37.1,4.9,100,35.1,37.1,34,13.4,,34,3,99.2,31.2,34,47.1,0,,47.1,45.7,0,,45.7,34,58.4,,34,34,57.5,,34,34,39.4,,34,34,54.5,,34,34,62.4,,34,34,33.8,,34,34,13.4,,34,34,27,,34,34,18.3,,34,34,49.2,,34,34,69.7,,34,34,79.3,,34,34,38.4,,34,34,36.3,,34,34,26.6,,34,34,28.6,,34,34,13.3,,34,34,15.3,,34,34,22.6,,34,34,21.7,,34,0.1
04/03/2025 16:16,16082,34.8,37.6,,34.8,3.5,100,32.1,34.8,37.2,38.6,,37.2,4.9,100,35.1,37.2,34,13.8,,34,3,99.2,31.2,34,47.3,0,,47.3,45.9,0,,45.9,34,57,,34,34,56.3,,34,34,40.7,,34,34,57.5,,34,34,65.7,,34,34,70.7,,34,34,13.8,,34,34,28.3,,34,34,18.3,,34,34,50.7,,34,34,67.1,,34,34,76,,34,34,37.3,,34,34,37,,34,34,28.1,,34,34,30.7,,34,34,13.6,,34,34,14.8,,34,34,20.2,,34,34,21.5,,34,0.2
04/03/2025 16:17,16142,34.8,37.7,,34.8,3.5,100,32.1,34.8,37.2,38.8,,37.2,5,100,35.2,37.2,34,14,,34,3,99.2,31.2,34,47.5,0,,47.5,45.9,0,,45.9,34,57.1,,34,34,56.8,,34,34,40.7,,34,34,53.4,,34,34,65.4,,34,34,72.4,,34,34,14,,34,34,27.4,,34,34,18.9,,34,34,51.1,,34,34,68.5,,34,34,89,,34,34,37.4,,34,34,36.6,,34,34,26.5,,34,34,29.4,,34,34,12.5,,34,34,14.9,,34,34,21.5,,34,34,22.3,,34,0.3
04/03/2025 16:18,16202,34.8,38,,34.8,3.5,100,32.1,34.8,37.2,39.7,,37.2,4.9,100,35.1,37.2,34,13.8,,34,3,99.2,31.2,34,47.6,0,,47.6,45.7,0,,45.7,34,57.1,,34,34,58.9,,34,34,42.3,,34,34,55.5,,34,34,65.4,,34,34,72.6,,34,34,13.8,,34,34,27.2,,34,34,18.3,,34,34,52.8,,34,34,74.7,,34,34,80.4,,34,34,36.9,,34,34,37.3,,34,34,27.2,,34,34,31,,34,34,13.1,,34,34,14.2,,34,34,20.5,,34,34,20.4,,34,0.3
04/03/2025 16:19,16262,34.8,38.4,,34.8,3.5,100,32.1,34.8,37.2,39.8,,37.2,4.9,100,35.1,37.2,34,14,,34,3,99.2,31.2,34,47.6,0,,47.6,45.4,0,,45.4,34,59,,34,34,58.4,,34,34,41.5,,34,34,55.9,,34,34,64.2,,34,34,72.1,,34,34,14,,34,34,29.3,,34,34,17.3,,34,34,49.9,,34,34,74.7,,34,34,83.9,,34,34,37.5,,34,34,37.4,,34,34,29.8,,34,34,30.1,,34,34,13.2,,34,34,15.9,,34,34,23.9,,34,34,22,,34,0.1
04/03/2025 16:20,16322,34.8,38.1,,34.8,3.5,99.9,32.1,34.8,37.1,39.8,,37.1,4.9,100,35,37.1,34,14.4,,34,3,99.2,31.2,34,47.5,0,,47.6,45.1,0,,45.1,34,57.5,,34,34,59.8,,34,34,41.4,,34,34,53.3,,34,34,66.6,,34,34,72.6,,34,34,14.4,,34,34,29.3,,34,34,20.7,,34,34,51.1,,34,34,67.3,,34,34,85,,34,34,39.6,,34,34,37.6,,34,34,26.3,,34,34,24.5,,34,34,14.7,,34,34,14.9,,34,34,22.6,,34,34,22.2,,34,0.5
04/03/2025 16:21,16382,34.7,38.4,,34.7,3.5,99.9,32.1,34.7,37,40.2,,37,4.8,100,34.9,37,34,14.2,,34,3,99.2,31.2,34,47.2,0,,47.3,44.7,0,,44.8,34,58.9,,34,34,60,,34,34,41.4,,34,34,55.9,,34,34,66.6,,34,34,77.5,,34,34,14.2,,34,34,27.4,,34,34,19.1,,34,34,51.1,,34,34,71.2,,34,34,76.6,,34,34,37.9,,34,34,36.2,,34,34,27.5,,34,34,28.7,,34,34,13.8,,34,34,14.5,,34,34,21.8,,34,34,22.3,,34,0
04/03/2025 16:22,16442,34.7,38.4,,34.7,3.4,99.9,32,34.7,36.9,39.5,,36.9,4.8,100,34.8,36.9,34,14.3,,34,3,99.2,31.2,34,46.8,0,,46.9,44.4,0,,44.4,34,57.2,,34,34,58.8,,34,34,41.4,,34,34,57.8,,34,34,65,,34,34,73.7,,34,34,14.3,,34,34,28,,34,34,19.9,,34,34,50.6,,34,34,71,,34,34,77.4,,34,34,38.5,,34,34,36.8,,34,34,28.9,,34,34,29.3,,34,34,14.4,,34,34,16.1,,34,34,21.3,,34,34,23.5,,34,0.2
04/03/2025 16:23,16502,34.7,38,,34.7,3.4,99.9,32,34.7,36.8,39.6,,36.8,4.7,100,34.7,36.8,34,13.8,,34,3,99.2,31.2,34,46.4,0,,46.5,44,0,,44,34,57.9,,34,34,58.7,,34,34,41.4,,34,34,56,,34,34,65.6,,34,34,72.1,,34,34,13.8,,34,34,28.3,,34,34,16.8,,34,34,51.9,,34,34,70.2,,34,34,81.7,,34,34,37.3,,34,34,36.3,,34,34,28.4,,34,34,29.3,,34,34,13.8,,34,34,15.8,,34,34,22.4,,34,34,21.7,,34,0.2
04/03/2025 16:24,16562,34.7,38.3,,34.7,3.4,99.9,32,34.7,36.7,40.4,,36.7,4.7,100,34.6,36.7,34,15,,34,3,99.2,31.2,34,46.1,0,,46.1,43.6,0,,43.7,34,59.8,,34,34,59.9,,34,34,41.4,,34,34,54.8,,34,34,64.7,,34,34,72,,34,34,15,,34,34,29.1,,34,34,21.3,,34,34,49.9,,34,34,72.4,,34,34,77.5,,34,34,38.1,,34,34,36.8,,34,34,28.3,,34,34,29.9,,34,34,13.8,,34,34,15.5,,34,34,20.9,,34,34,21.3,,34,0.1
04/03/2025 16:25,16622,34.6,38.1,,34.6,3.4,99.9,32,34.6,36.6,39.9,,36.6,4.6,100,34.5,36.6,34,14.8,,34,3,99.2,31.2,34,45.6,0,,45.7,43.3,0,,43.3,34,58.3,,34,34,59.6,,34,34,41.4,,34,34,56.2,,34,34,62.3,,34,34,71.1,,34,34,14.8,,34,34,28.5,,34,34,21.9,,34,34,50.2,,34,34,71.5,,34,34,76.7,,34,34,36.4,,34,34,36.9,,34,34,28,,34,34,29.4,,34,34,13.9,,34,34,15.1,,34,34,23.4,,34,34,22.3,,34,0.4
04/03/2025 16:26,16682,34.6,37.8,,34.6,3.4,99.9,31.9,34.6,36.5,39.3,,36.5,4.5,100,34.3,36.5,34,14.7,,34,3,99.2,31.2,34,45.2,0,,45.3,42.9,0,,42.9,34,56.5,,34,34,58.8,,34,34,41.4,,34,34,54.5,,34,34,63.4,,34,34,71.5,,34,34,14.7,,34,34,28.2,,34,34,19.1,,34,34,50.8,,34,34,73.9,,34,34,82.2,,34,34,37.6,,34,34,36.4,,34,34,29.3,,34,34,29.4,,34,34,13.4,,34,34,14.1,,34,34,19.2,,34,34,21.9,,34,0.1
04/03/2025 16:27,16742,34.6,36.6,,34.6,3.4,99.9,31.9,34.6,36.5,33.5,,36.5,4.5,100,34.2,36.5,34,14.8,,34,3,99.2,31.2,34,45.1,0,,45.1,42.4,0,,42.4,34,57.4,,34,34,59.6,,34,34,15.1,,34,34,53.7,,34,34,65.3,,34,34,73.4,,34,34,14.8,,34,34,27,,34,34,20.3,,34,34,48.4,,34,34,67.9,,34,34,80.7,,34,34,38,,34,34,35.5,,34,34,30.2,,34,34,32,,34,34,13.1,,34,34,15,,34,34,21.8,,34,34,22,,34,0.4
04/03/2025 16:28,16802,34.6,37.7,,34.6,3.4,99.9,31.9,34.6,36.4,38.7,,36.4,4.5,100,34.2,36.4,34,13.9,,34,3,99.2,31.2,34,45.3,0,,45.2,42,0,,42.1,34,58.3,,34,34,60.4,,34,34,35,,34,34,56,,34,34,63.6,,34,34,74,,34,34,13.9,,34,34,28,,34,34,19.3,,34,34,51,,34,34,67.6,,34,34,75.2,,34,34,37.4,,34,34,35.8,,34,34,27.8,,34,34,29.7,,34,34,12.9,,34,34,15.4,,34,34,22.4,,34,34,23.1,,34,0.7
04/03/2025 16:29,16862,34.6,38.3,,34.6,3.4,99.9,31.9,34.6,36.4,40.4,,36.4,4.5,100,34.2,36.4,34,14.8,,34,3,99.2,31.2,34,45.4,0,,45.4,41.7,0,,41.7,34,58.8,,34,34,59.2,,34,34,43.2,,34,34,55.6,,34,34,65.2,,34,34,71.2,,34,34,14.8,,34,34,29.5,,34,34,18.5,,34,34,49.9,,34,34,67.9,,34,34,81.7,,34,34,37.6,,34,34,36.9,,34,34,28.7,,34,34,30.1,,34,34,13.4,,34,34,15,,34,34,23.3,,34,34,21.9,,34,1.3
04/03/2025 16:30,16922,34.6,38.8,,34.6,3.4,99.9,31.9,34.6,36.4,41.5,,36.4,4.5,100,34.1,36.4,34,14.3,,34,3,99.2,31.2,34,45.6,0,,45.6,41.4,0,,41.4,34,58.3,,34,34,60.8,,34,34,46.8,,34,34,56.6,,34,34,65.2,,34,34,71.8,,34,34,14.3,,34,34,28.7,,34,34,19.5,,34,34,52,,34,34,71.4,,34,34,76.1,,34,34,39.3,,34,34,37.5,,34,34,28.7,,34,34,30.6,,34,34,13.6,,34,34,16.9,,34,34,20.7,,34,34,22.7,,34,1
04/03/2025 16:31,16982,34.6,37.7,,34.6,3.4,99.9,31.9,34.6,36.4,39.9,,36.4,4.5,100,34.2,36.4,34,14.9,,34,3,99.2,31.2,34,45.9,0,,45.8,41.4,0,,41.4,34,58.1,,34,34,59.4,,34,34,41.5,,34,34,52.7,,34,34,65.6,,34,34,71.7,,34,34,14.9,,34,34,27.5,,34,34,19.1,,34,34,49,,34,34,72.4,,34,34,74.6,,34,34,37.4,,34,34,36.1,,34,34,29.3,,34,34,29.4,,34,34,13.3,,34,34,15.3,,34,34,19.9,,34,34,22.8,,34,0.4
04/03/2025 16:32,17042,34.6,37.1,,34.6,3.4,99.9,31.9,34.6,36.5,34.1,,36.5,4.5,100,34.3,36.5,34,14.8,,34,3,99.2,31.2,34,46.1,0,,46.1,41.6,0,,41.6,34,58.2,,34,34,60.3,,34,34,16,,34,34,56.4,,34,34,65,,34,34,71.3,,34,34,14.8,,34,34,26.8,,34,34,18.5,,34,34,52.1,,34,34,69.2,,34,34,91.7,,34,34,38,,34,34,36.3,,34,34,28.2,,34,34,30,,34,34,16,,34,34,15.3,,34,34,23.7,,34,34,22.4,,34,0.2
04/03/2025 16:33,17102,34.6,38.3,,34.6,3.4,99.9,31.9,34.6,36.5,40.3,,36.5,4.5,100,34.3,36.5,34,13.7,,34,3,99.2,31.2,34,46.3,0,,46.2,41.8,0,,41.7,34,57.2,,34,34,61.5,,34,34,41.8,,34,34,57.1,,34,34,64.1,,34,34,71.3,,34,34,13.7,,34,34,27.8,,34,34,19.5,,34,34,52.3,,34,34,72.4,,34,34,80.6,,34,34,36.1,,34,34,35.7,,34,34,27,,34,34,29.4,,34,34,15.3,,34,34,15.2,,34,34,22.4,,34,34,22.4,,34,0.1
04/03/2025 16:34,17162,34.6,38.4,,34.6,3.4,99.9,31.9,34.6,36.6,39.5,,36.6,4.6,100,34.4,36.6,34,14.6,,34,3,99.2,31.2,34,46.4,0,,46.4,41.9,0,,41.9,34,57.2,,34,34,59.5,,34,34,40.9,,34,34,54.3,,34,34,65,,34,34,72.5,,34,34,14.6,,34,34,29.1,,34,34,18.4,,34,34,52.5,,34,34,69.4,,34,34,93.1,,34,34,37,,34,34,38.3,,34,34,28.2,,34,34,30,,34,34,13.1,,34,34,15.3,,34,34,23,,34,34,22.3,,34,0.3
04/03/2025 16:35,17222,34.6,38.4,,34.6,3.4,99.9,31.9,34.6,36.6,40,,36.6,4.6,100,34.4,36.6,34,13.9,,34,3,99.2,31.2,34,46.6,0,,46.6,42.2,0,,42.1,34,57.7,,34,34,60.7,,34,34,41.2,,34,34,55.3,,34,34,65.9,,34,34,73.4,,34,34,13.9,,34,34,27.4,,34,34,19.6,,34,34,51.3,,34,34,69.2,,34,34,86,,34,34,37.1,,34,34,37.2,,34,34,27.3,,34,34,31.5,,34,34,13.3,,34,34,15.2,,34,34,22.9,,34,34,21.3,,34,0.2
04/03/2025 16:36,17282,34.6,38.8,,34.6,3.4,99.9,32,34.6,36.7,39.9,,36.7,4.6,100,34.5,36.7,34,14.1,,34,3,99.2,31.2,34,46.8,0,,46.8,42.4,0,,42.4,34,57.9,,34,34,59.9,,34,34,41.2,,34,34,54.7,,34,34,64.6,,34,34,72.2,,34,34,14.1,,34,34,29.2,,34,34,19,,34,34,52.9,,34,34,72.7,,34,34,94.3,,34,34,38.4,,34,34,36.8,,34,34,28.8,,34,34,31.3,,34,34,14.3,,34,34,14.7,,34,34,22.6,,34,34,22,,34,0
04/03/2025 16:37,17342,34.7,40.1,,34.7,3.4,99.9,32,34.7,36.7,40.2,,36.7,4.7,100,34.6,36.7,34,14.4,,34,3,99.2,31.2,34,47,0,,47,42.7,0,,42.7,34,57.4,,34,34,61.6,,34,34,41.2,,34,34,83.1,,34,34,66.2,,34,34,74.5,,34,34,14.4,,34,34,28.2,,34,34,19.1,,34,34,51.4,,34,34,71.6,,34,34,78.9,,34,34,38,,34,34,37.8,,34,34,28,,34,34,30.4,,34,34,13.4,,34,34,15.8,,34,34,21.7,,34,34,21.5,,34,0.6
04/03/2025 16:38,17402,34.7,38.6,,34.7,3.4,99.9,32,34.7,36.8,40.5,,36.8,4.7,100,34.6,36.8,34,18.5,,34,3,99.2,31.2,34,47.2,0,,47.2,43,0,,43,34,58,,34,34,61,,34,34,42.5,,34,34,55.6,,34,34,64.9,,34,34,72.1,,34,34,18.5,,34,34,29.1,,34,34,18.3,,34,34,51.4,,34,34,68,,34,34,80.6,,34,34,37.8,,34,34,36,,34,34,28.9,,34,34,30.9,,34,34,13.4,,34,34,14.5,,34,34,23.5,,34,34,23.3,,34,0.9
04/03/2025 16:39,17462,34.7,38.9,,34.7,3.4,99.9,32,34.7,36.8,40.5,,36.8,4.7,100,34.7,36.8,34,14.8,,34,3,99.2,31.2,34,47.3,0,,47.3,43.2,0,,43.2,34,58.5,,34,34,60.4,,34,34,42.5,,34,34,50,,34,34,65.2,,34,34,74.9,,34,34,14.8,,34,34,28.4,,34,34,19.8,,34,34,52.6,,34,34,71.7,,34,34,96.8,,34,34,36.8,,34,34,37.3,,34,34,29,,34,34,29.3,,34,34,17.1,,34,34,15.6,,34,34,22.5,,34,34,22,,34,0.2
04/03/2025 16:40,17522,34.7,38.4,,34.7,3.4,99.9,32,34.7,36.9,39.9,,36.9,4.8,100,34.8,36.9,34,15.3,,34,3,99.2,31.2,34,47.5,0,,47.5,43.5,0,,43.5,34,58.6,,34,34,58.1,,34,34,42.5,,34,34,55.4,,34,34,65.8,,34,34,71.2,,34,34,15.3,,34,34,29,,34,34,19,,34,34,52,,34,34,72.7,,34,34,88.7,,34,34,37,,34,34,38.9,,34,34,27.3,,34,34,31.6,,34,34,13.4,,34,34,15.7,,34,34,21,,34,34,18.9,,34,0.1
04/03/2025 16:41,17582,34.7,38.9,,34.7,3.4,99.9,32,34.7,36.9,40.6,,36.9,4.8,100,34.8,36.9,34,15.2,,34,3,99.2,31.2,34,47.6,0,,47.6,43.7,0,,43.7,34,58.2,,34,34,61.4,,34,34,42.5,,34,34,57.4,,34,34,63.2,,34,34,75.7,,34,34,15.2,,34,34,29.2,,34,34,18.1,,34,34,52,,34,34,68.3,,34,34,86.2,,34,34,38.8,,34,34,37.8,,34,34,28.3,,34,34,30,,34,34,14.5,,34,34,15.8,,34,34,23.5,,34,34,22.3,,34,0.1
04/03/2025 16:42,17642,34.7,38.5,,34.7,3.5,99.9,32.1,34.7,37,40,,37,4.8,100,34.9,37,34,14.3,,34,3,99.2,31.2,34,47.6,0,,47.6,43.9,0,,43.9,34,56.9,,34,34,60.3,,34,34,42.5,,34,34,55.5,,34,34,66,,34,34,72.8,,34,34,14.3,,34,34,28,,34,34,18.5,,34,34,52.4,,34,34,70.5,,34,34,84.5,,34,34,38.1,,34,34,36.9,,34,34,29.7,,34,34,31.1,,34,34,13.6,,34,34,14.6,,34,34,21.1,,34,34,22.3,,34,0
04/03/2025 16:43,17702,34.7,37.9,,34.7,3.5,99.9,32.1,34.7,37,39.4,,37,4.8,100,34.9,37,34,15.1,,34,3,99.2,31.2,34,47.6,0,,47.6,44.2,0,,44.1,34,55.7,,34,34,59,,34,34,42.5,,34,34,55.5,,34,34,66.5,,34,34,71.3,,34,34,15.1,,34,34,27.6,,34,34,19.1,,34,34,49.7,,34,34,65.6,,34,34,80.4,,34,34,37,,34,34,36.7,,34,34,27.7,,34,34,30.5,,34,34,13.5,,34,34,15.6,,34,34,22.1,,34,34,22.5,,34,0
04/03/2025 16:44,17762,34.7,38.4,,34.7,3.5,99.9,32.1,34.7,37,39.3,,37,4.8,100,34.9,37,34,15.8,,34,3,99.2,31.2,34,47.6,0,,47.6,44.4,0,,44.4,34,55.2,,34,34,59.2,,34,34,42.5,,34,34,55.2,,34,34,65.3,,34,34,73.6,,34,34,15.8,,34,34,30.3,,34,34,19.2,,34,34,50.7,,34,34,71,,34,34,77.9,,34,34,37.9,,34,34,37.8,,34,34,30.2,,34,34,30.3,,34,34,14,,34,34,14.8,,34,34,22.2,,34,34,22.9,,34,0
04/03/2025 16:45,17822,34.7,38,,34.7,3.5,99.9,32.1,34.7,37.1,39.3,,37.1,4.9,100,35,37.1,34,15.5,,34,3,99.2,31.2,34,47.6,0,,47.6,44.6,0,,44.6,34,55.4,,34,34,59.1,,34,34,42.1,,34,34,56.1,,34,34,64.5,,34,34,72.8,,34,34,15.5,,34,34,28.5,,34,34,19.2,,34,34,51.4,,34,34,69.4,,34,34,73.9,,34,34,38.5,,34,34,38,,34,34,28.8,,34,34,28.9,,34,34,14.6,,34,34,15.2,,34,34,22.5,,34,34,20.6,,34,0.2
04/03/2025 16:46,17882,34.8,38.1,,34.7,3.5,99.9,32.1,34.7,37.1,39.9,,37.1,4.9,100,35,37.1,34,13.7,,34,3,99.2,31.2,34,47.6,0,,47.6,44.8,0,,44.8,34,56.9,,34,34,60.3,,34,34,41.8,,34,34,55.7,,34,34,64.9,,34,34,70,,34,34,13.7,,34,34,28.4,,34,34,19.7,,34,34,51.1,,34,34,72.4,,34,34,81.5,,34,34,36.6,,34,34,37,,34,34,27,,34,34,30.9,,34,34,14,,34,34,14.8,,34,34,22.6,,34,34,21.9,,34,0.1
04/03/2025 16:47,17942,34.8,38.4,,34.8,3.5,99.9,32.1,34.8,37.1,39.1,,37.1,4.9,100,35,37.1,34,14.4,,34,3,99.2,31.2,34,47.6,0,,47.6,45.1,0,,45,34,55.3,,34,34,59.5,,34,34,41.3,,34,34,57.3,,34,34,65,,34,34,75.8,,34,34,14.4,,34,34,28.4,,34,34,18.6,,34,34,51.5,,34,34,63.4,,34,34,84.9,,34,34,38.5,,34,34,37.8,,34,34,28.7,,34,34,29.8,,34,34,13.5,,34,34,14.9,,34,34,23.5,,34,34,22.6,,34,0.7
