,,All,,,,,,,,Group A,,,,,,,,Group B,,,,,,,,L. foot,,,,R. foot,,,,L. foreleg,,,,R. foreleg,,,,L. front thigh,,,,R. front thigh,,,,L. Back thigh,,,,R. Back thigh,,,,Pelvis,,,,Back side,,,,Head,,,,Crown,,,,L. Hand,,,,R. Hand,,,,L. Forearm,,,,R. Forearm,,,,L. Upper arm,,,,R. Upper arm,,,,Chest Left,,,,Chest Right,,,,Back Left,,,,Back Right,,,,Stability
,(sec),T (degC),P (W/m²),Clo (clo),Teq (degC),PMV,PPD (%),SET* (degC),ET* (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),PMV,PPD (%),SET* (degC),ET* (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),PMV,PPD (%),SET* (degC),ET* (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),T (degC),P (W/m²),Clo (clo),Teq (degC),
25/02/2025 14:42,540,34.4,49.2,,34.4,3.2,99.8,31.6,34.4,34,74.5,,34,3,99.2,31.2,34,34,13.7,,34,3,99.2,31.2,34,34,64.2,,34,34,62,,34,34,91,,34,34,91.2,,34,34,50.7,,34,34,60.8,,34,34,90.5,,34,34,93.2,,34,34,13.7,,34,34,32.3,,34,34,26.3,,34,34,69.1,,34,44.7,0,,44.7,39.2,0,,39.2,34,38.3,,34,34,45.6,,34,34,35.9,,34,34,39.3,,34,34,17.8,,34,34,17.3,,34,34,30.6,,34,34,28.5,,34,0.1
25/02/2025 14:43,600,34.4,49.4,,34.4,3.3,99.8,31.6,34.4,34,74.9,,34,3,99.2,31.2,34,34,15,,34,3,99.2,31.2,34,34,63.5,,34,34,62.6,,34,34,92.1,,34,34,91.8,,34,34,50.7,,34,34,60.2,,34,34,92.1,,34,34,95.1,,34,34,15,,34,34,32.2,,34,34,24.8,,34,34,67.6,,34,44.7,0,,44.7,39.4,0,,39.3,34,37.8,,34,34,40.3,,34,34,36.5,,34,34,40.6,,34,34,17.8,,34,34,21.4,,34,34,28.6,,34,34,28.9,,34,0.5
25/02/2025 14:44,660,34.4,49.4,,34.4,3.3,99.8,31.6,34.4,34,75.2,,34,3,99.2,31.2,34,34,16.2,,34,3,99.2,31.2,34,34,63.3,,34,34,63.4,,34,34,91.8,,34,34,93.1,,34,34,50.7,,34,34,61.3,,34,34,89.3,,34,34,91.7,,34,34,16.2,,34,34,31,,34,34,25.3,,34,34,67.1,,34,44.7,0,,44.7,39.5,0,,39.5,34,37.6,,34,34,39,,34,34,44.1,,34,34,40.1,,34,34,17.3,,34,34,19.6,,34,34,29.1,,34,34,29.1,,34,0.2
25/02/2025 14:45,720,34.4,49.1,,34.4,3.3,99.8,31.6,34.4,34,75.2,,34,3,99.2,31.2,34,34,14,,34,3,99.2,31.2,34,34,63.9,,34,34,62.9,,34,34,91.6,,34,34,92.9,,34,34,50.7,,34,34,60,,34,34,91.5,,34,34,89.9,,34,34,14,,34,34,32.2,,34,34,25.6,,34,34,67,,34,44.7,0,,44.7,39.7,0,,39.7,34,38.2,,34,34,40.1,,34,34,37.6,,34,34,40.2,,34,34,18.1,,34,34,19.3,,34,34,28.5,,34,34,28.1,,34,0.1
25/02/2025 14:46,780,34.4,49.1,,34.4,3.3,99.8,31.7,34.4,34,75,,34,3,99.2,31.2,34,34,14.5,,34,3,99.2,31.2,34,34,63.5,,34,34,61.9,,34,34,92.6,,34,34,91.9,,34,34,50.7,,34,34,59.6,,34,34,90.3,,34,34,90.1,,34,34,14.5,,34,34,33.5,,34,34,26.6,,34,34,67.1,,34,44.7,0,,44.7,39.8,0,,39.8,34,36.3,,34,34,39.4,,34,34,36.5,,34,34,38.4,,34,34,18.2,,34,34,18,,34,34,29,,34,34,34,,34,0
25/02/2025 14:47,840,34.4,49.3,,34.4,3.3,99.8,31.7,34.4,34,75.3,,34,3,99.2,31.2,34,34,15,,34,3,99.2,31.2,34,34,64.7,,34,34,62.8,,34,34,91.7,,34,34,93.2,,34,34,50.7,,34,34,60.1,,34,34,89.6,,34,34,90.1,,34,34,15,,34,34,32.4,,34,34,24.7,,34,34,67.7,,34,44.7,0,,44.7,40,0,,40,34,36.4,,34,34,40.4,,34,34,37.5,,34,34,40.1,,34,34,28.5,,34,34,19.7,,34,34,29.7,,34,34,23.3,,34,0.7
25/02/2025 14:48,900,34.4,49.2,,34.4,3.3,99.8,31.7,34.4,34,75.1,,34,3,99.2,31.2,34,34,14.7,,34,3,99.2,31.2,34,34,64.3,,34,34,65,,34,34,92.2,,34,34,90.8,,34,34,50.7,,34,34,59.8,,34,34,88.6,,34,34,91.4,,34,34,14.7,,34,34,32.5,,34,34,28.5,,34,34,67.5,,34,44.7,0,,44.7,40.1,0,,40.1,34,38.1,,34,34,39.3,,34,34,37,,34,34,39.4,,34,34,20,,34,34,20.6,,34,34,28.1,,34,34,26.7,,34,0
25/02/2025 14:49,960,34.4,49.3,,34.4,3.3,99.8,31.7,34.4,34,74.9,,34,3,99.2,31.2,34,34,14.8,,34,3,99.2,31.2,34,34,63.8,,34,34,63,,34,34,91.9,,34,34,91.7,,34,34,50.7,,34,34,59.9,,34,34,88.9,,34,34,94,,34,34,14.8,,34,34,33.1,,34,34,26.2,,34,34,68.8,,34,44.7,0,,44.7,40.3,0,,40.3,34,37.7,,34,34,39.9,,34,34,38.6,,34,34,40.6,,34,34,15.8,,34,34,20.9,,34,34,29.2,,34,34,28.2,,34,0.1
25/02/2025 14:50,1020,34.4,49.2,,34.4,3.3,99.8,31.7,34.4,34,75.5,,34,3,99.2,31.2,34,34,15.4,,34,3,99.2,31.2,34,34,63.6,,34,34,63,,34,34,92.5,,34,34,93.3,,34,34,50.7,,34,34,58.8,,34,34,91.4,,34,34,92.7,,34,34,15.4,,34,34,32.3,,34,34,26.7,,34,34,67.1,,34,44.7,0,,44.7,40.5,0,,40.5,34,36,,34,34,38.7,,34,34,38.6,,34,34,40.2,,34,34,17.3,,34,34,18.4,,34,34,28.6,,34,34,27.4,,34,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
